language_code,language,lemma,pos,rows_for_this_lemma_pos_in_extract,raw_frequency,frequency_per_million,sentence_count,sentence_dispersion,source_count,source_dispersion,arf_reduced_frequency,arf_per_million,frequency_band,sample_size_requested,sample_size_available,sample_size_taken,has_full_requested_sample,min_arf_per_million,sampling_method,random_seed,sentence_id,sentence_uid,sentence,selected_for_check
en,English,audience,NOUN,50,2677,115.125,2636,0.002636,2624,0.003052,1543.166,66.364,high,50,2636,50,True,50,streamed_reservoir_sampling,20260603,967271,en_54b2e26c5477,"While online comment sections are not a scientific measure of public opinion, the scale and tone of the response underline the difficulty the government faces in persuading engaged audiences of its version of events.",True
en,English,audience,NOUN,50,2677,115.125,2636,0.002636,2624,0.003052,1543.166,66.364,high,50,2636,50,True,50,streamed_reservoir_sampling,20260603,993995,en_ded1d48ebfe4,"“You labeled him the most evil names you could possibly label him to your genetically and mentally predisposed audiences and deficient audiences who you know are mentally unstable, and you told them Charlie Kirk was Hitler.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,30462,en_ceca1e5ce879,"Allison, whose previous highest score was 28, batted beautifully and, together with fellow 20-year-old Noah Thain, painted a pretty picture for Essex’s future, as were set 418 for victory.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,33803,en_743c9d97d566,"A look at Apple's plans to enhance satellite connectivity in its products, Siri's Gemini upgrade, new 2026 Macs, a Health+ service, and the future of Fitness+bloomberg.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,37101,en_13be971e6046,"Although the data was negative, money market futures data show that traders are expecting at least 58 basis points (bps) of easing by the Federal Reserve by year-end.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,38074,en_046f32ff4354,A major initiative promises to redefine the future of hospitality in York and North Yorkshire.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,67462,en_681e6a6d3777,A pioneering £19 million project has been approved to future-proof the tourism sector in North Wales.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,86421,en_6cd81b0c6007,"As the Christmas action shifts between the sun-drenched Far East and a snowy East End, Sister Julienne finds herself excited about the Order’s future…’",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,87380,en_fd7d9c24a0f5,"As the stakes escalate he discovers that loyalty and courage will be tested in ways he never imagined, all while fighting to reclaim control of his aircraft and safeguard his family’s future.”",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,95803,en_cf453e84bcb1,"At the novel’s end, Hai’s own future is uncertain.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,148401,en_3d9b0fc5860d,CANOE club members say they have been left feeling positive after a meeting over the future of a Colchester weir they have been paddling for decades.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,161114,en_be17223df5db,Cocoa prices on Tuesday tumbled to 1.75-year nearest-futures lows amid expectations of a bumper cocoa crop in West Africa.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,182004,en_5434f780a908,"Despite the destruction of several key sites, Araghchi insisted Iran retained the technical knowledge and personnel needed to resume enrichment in the future.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,223196,en_b9ee41f78bb0,Fingers crossed for the future!,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,245764,en_1f93bf5eb0cb,"Future 6G technologies aim to embed AI deeply into network infrastructure, focusing on ultra-low latency, enhanced energy efficiency and sustainable network operation.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,265504,en_033983f57fc8,"Health minister Mark Butler said in a National Press Club debate last week that Labor had an ""ambition to bring dental into Medicare"", but that it didn't have capacity to do so in the immediate future.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,297957,en_3d7c9fbb566a,"His 1890 utopian sci-fi novel imagined a future in which there is no money, private property or big cities.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,301163,en_b1dbfc7a5720,"His reforms may be tough, but they are necessary to rescue Nigeria’s economy and reposition it for the future.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,330867,en_f2fdaceb1814,"If other governments follow the UK’s lead, we risk a future where strong encryption is functionally outlawed, which puts all of us at risk not just to government surveillance but also to eavesdropping by other bad actors.”",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,350992,en_a7ef9b07b656,"“I’m really looking forward to the future, seeing these young guys come through and helping keep the club where it needs to be.”",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,355972,en_3070fcebc868,"In a desirable ""side effect,"" the new technology creates a dense and accurate surface reconstruction of the eye, which could potentially be used for on-the-fly diagnosis and correction of specific eye disorders in the future, the researchers added.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,360411,en_1041b83d8daa,"In Boruto: Two Blue Vortex chapter 23, Kashin Koji’s prescience showed glimpses of the events that could happen in the future.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,383192,en_6e83125b1f94,In this article we delve into the phenomenon of AI in the entrepreneurial ecosystem and analyze what it implies for the future of entrepreneurship in our country.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,398256,en_fb5d55914c11,“It gives you the time to develop even more as a footballer and even develop your mind more to what you want to do in the future too.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,416617,en_d40550c42574,"It’s a rare Marvel future where the Hulk isn’t some kind of monstrous psychopath or abomination, a creature who long ago abandoned any semblance of sanity.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,444264,en_090161bd086a,"“I will never see her walk down the aisle, never hold her children, never share in the joys of her future.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,449698,en_9bc1d0f226e3,"Jimmy Kimmel’s staff will continue to be paid for the time being, as discussions continue between the late-night host and Disney executives over the future of “Jimmy Kimmel Live!”",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,450294,en_ffa60adc91e7,"Joel Klatt questioned if we will see more ""hold-outs"" in the future of college football after former Tennessee QB Nico Iamaleava entered the transfer portal after trying to re-negotiate his NIL deal.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,477277,en_a2bf664e866e,"Looking to the future, the buzz surrounding AI technologies and their impact on the market is likely to continue as more news regarding companies’ earnings and the Federal Reserve’s decisions unfolds.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,496717,en_bd3f2e9a1917,"Michelle Kirkwood, Leo’s proud mum, shared that “the whole family were enormously proud of Leo and couldn’t wait to see what the future would hold”.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,523256,en_13e84f511b0a,"Niner bettors hope so and they ride a 7-3 ATS streak as a road team, while nursing some major injury woes that dropped them down the Super Bowl futures table.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,524403,en_1bef7dceb764,"No doubt that in the future, there will be more meetings shut down or disrupted, more hostile surveillance and scrutiny, and likely hostile tax investigations into LGBTQ groups' financing,"" argued Robertson.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,534816,en_58ccb94663f2,"“NUVION’s work on INCANTA is a clear reflection of what the future of luxury design should be: courageous, culturally aware, and emotionally resonant,” said Alexander Chetchikov, President of the World Luxury Chamber of Commerce.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,596239,en_5f8c67692057,"Regardless of what the ""correct"" interpretation is, Crimes of the Future is completely worth watching and is absolutely guaranteed to start a dialogue among any viewing party.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,620246,en_bff38b1b8c37,She added that she thinks this is a short-term turbulence and things will settle down in the future.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,640307,en_bf72317d7065,"“Small Island Developing States like Seychelles are on the frontline of climate change, yet we are also pioneering solutions that demonstrate the immense potential of the blue economy to contribute to a sustainable and resilient future.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,676781,en_c71595dd8db6,That future is upon us.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,701282,en_935e063a0953,The bottom line for Liverpool is that a decision on Konate’s future must be made this summer.,True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,721188,en_563ab9aaf0cf,"The Defence Space Agency in working on an integrated satellite communication grid to mitigate the current limitations and “prepare ourselves for future”, he said.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,727091,en_bc1427a4fd45,"The endorsement from The Guardian for the film's lead performers praised their efforts as ""irresistible"" and suggested they both have bright futures in the industry.",True
en,English,future,NOUN,50,4623,198.813,4568,0.004568,4554,0.005297,2652.945,114.091,high,50,4568,50,True,50,streamed_reservoir_sampling,20260603,735909,en_1c81e8984075,"The first guest of the night was Jude Law, who was asked about how his roles have predicted the future in the past.",True
